vocabulary size: 163
n tunes: 18194
n train tunes: 17298.0
n validation tunes: 896.0
1179/1621 (epoch 2.181) train_loss=389.15008545 time/batch=4.60s
1180/1621 (epoch 2.183) train_loss=435.84454346 time/batch=5.33s
1181/1621 (epoch 2.185) train_loss=513.65405273 time/batch=5.19s
1182/1621 (epoch 2.187) train_loss=402.07656860 time/batch=4.37s
1183/1621 (epoch 2.188) train_loss=80.37874603 time/batch=1.22s
1184/1621 (epoch 2.190) train_loss=238.09796143 time/batch=2.95s
1185/1621 (epoch 2.192) train_loss=371.38696289 time/batch=4.60s
1186/1621 (epoch 2.194) train_loss=330.37792969 time/batch=4.19s
1187/1621 (epoch 2.196) train_loss=269.76724243 time/batch=3.50s
1188/1621 (epoch 2.198) train_loss=444.43832397 time/batch=5.49s
1189/1621 (epoch 2.200) train_loss=180.67193604 time/batch=2.37s
1190/1621 (epoch 2.201) train_loss=312.55462646 time/batch=3.85s
1191/1621 (epoch 2.203) train_loss=150.53477478 time/batch=2.08s
1192/1621 (epoch 2.205) train_loss=453.82647705 time/batch=5.38s
1193/1621 (epoch 2.207) train_loss=290.99911499 time/batch=3.81s
1194/1621 (epoch 2.209) train_loss=351.47552490 time/batch=4.53s
1195/1621 (epoch 2.211) train_loss=297.69073486 time/batch=3.57s
1196/1621 (epoch 2.213) train_loss=440.88336182 time/batch=5.17s
1197/1621 (epoch 2.214) train_loss=269.58956909 time/batch=3.18s
1198/1621 (epoch 2.216) train_loss=164.90876770 time/batch=2.12s
1199/1621 (epoch 2.218) train_loss=363.38360596 time/batch=4.77s
1200/1621 (epoch 2.220) train_loss=475.94909668 time/batch=6.06s
1201/1621 (epoch 2.222) train_loss=122.90534210 time/batch=1.82s
1202/1621 (epoch 2.224) train_loss=382.72082520 time/batch=4.89s
1203/1621 (epoch 2.225) train_loss=307.97140503 time/batch=4.04s
1204/1621 (epoch 2.227) train_loss=287.23681641 time/batch=3.57s
1205/1621 (epoch 2.229) train_loss=77.53908539 time/batch=1.23s
1206/1621 (epoch 2.231) train_loss=292.52777100 time/batch=3.83s
1207/1621 (epoch 2.233) train_loss=378.02413940 time/batch=4.65s
1208/1621 (epoch 2.235) train_loss=114.69441986 time/batch=1.58s
1209/1621 (epoch 2.237) train_loss=473.39404297 time/batch=5.72s
1210/1621 (epoch 2.238) train_loss=219.43783569 time/batch=2.65s
1211/1621 (epoch 2.240) train_loss=269.48614502 time/batch=3.21s
1212/1621 (epoch 2.242) train_loss=324.99871826 time/batch=3.67s
1213/1621 (epoch 2.244) train_loss=126.82421112 time/batch=1.60s
1214/1621 (epoch 2.246) train_loss=294.19540405 time/batch=3.62s
1215/1621 (epoch 2.248) train_loss=260.14071655 time/batch=3.16s
1216/1621 (epoch 2.250) train_loss=284.41052246 time/batch=3.26s
1217/1621 (epoch 2.251) train_loss=183.98965454 time/batch=2.24s
1218/1621 (epoch 2.253) train_loss=372.92675781 time/batch=4.65s
1219/1621 (epoch 2.255) train_loss=391.75613403 time/batch=4.58s
1220/1621 (epoch 2.257) train_loss=296.43554688 time/batch=3.50s
1221/1621 (epoch 2.259) train_loss=225.29299927 time/batch=2.70s
1222/1621 (epoch 2.261) train_loss=249.56793213 time/batch=3.27s
1223/1621 (epoch 2.262) train_loss=132.74270630 time/batch=1.72s
1224/1621 (epoch 2.264) train_loss=172.60145569 time/batch=2.17s
1225/1621 (epoch 2.266) train_loss=373.59948730 time/batch=4.34s
1226/1621 (epoch 2.268) train_loss=306.46371460 time/batch=3.63s
1227/1621 (epoch 2.270) train_loss=231.58987427 time/batch=2.68s
1228/1621 (epoch 2.272) train_loss=181.33975220 time/batch=2.26s
1229/1621 (epoch 2.274) train_loss=331.88055420 time/batch=3.90s
1230/1621 (epoch 2.275) train_loss=188.41052246 time/batch=2.55s
1231/1621 (epoch 2.277) train_loss=407.19140625 time/batch=5.02s
1232/1621 (epoch 2.279) train_loss=402.76925659 time/batch=4.67s
1233/1621 (epoch 2.281) train_loss=283.26623535 time/batch=3.41s
1234/1621 (epoch 2.283) train_loss=152.94290161 time/batch=1.85s
1235/1621 (epoch 2.285) train_loss=202.62094116 time/batch=2.77s
1236/1621 (epoch 2.287) train_loss=158.05525208 time/batch=1.96s
1237/1621 (epoch 2.288) train_loss=167.90531921 time/batch=2.13s
1238/1621 (epoch 2.290) train_loss=333.73419189 time/batch=3.94s
1239/1621 (epoch 2.292) train_loss=288.73699951 time/batch=3.53s
1240/1621 (epoch 2.294) train_loss=46.97522736 time/batch=1.29s
1241/1621 (epoch 2.296) train_loss=126.37979889 time/batch=1.65s
1242/1621 (epoch 2.298) train_loss=281.64517212 time/batch=3.54s
1243/1621 (epoch 2.299) train_loss=222.75407410 time/batch=2.91s
1244/1621 (epoch 2.301) train_loss=188.55032349 time/batch=2.40s
1245/1621 (epoch 2.303) train_loss=281.49859619 time/batch=3.60s
1246/1621 (epoch 2.305) train_loss=196.39566040 time/batch=2.58s
1247/1621 (epoch 2.307) train_loss=185.12434387 time/batch=2.52s
1248/1621 (epoch 2.309) train_loss=269.57501221 time/batch=3.21s
1249/1621 (epoch 2.311) train_loss=370.66519165 time/batch=4.46s
1250/1621 (epoch 2.312) train_loss=345.61175537 time/batch=4.00s
1251/1621 (epoch 2.314) train_loss=121.33647919 time/batch=1.56s
1252/1621 (epoch 2.316) train_loss=328.66296387 time/batch=3.97s
1253/1621 (epoch 2.318) train_loss=128.28233337 time/batch=1.72s
1254/1621 (epoch 2.320) train_loss=143.23396301 time/batch=1.84s
1255/1621 (epoch 2.322) train_loss=206.74824524 time/batch=2.69s
1256/1621 (epoch 2.324) train_loss=168.28733826 time/batch=2.30s
1257/1621 (epoch 2.325) train_loss=115.86521912 time/batch=1.56s
1258/1621 (epoch 2.327) train_loss=163.20042419 time/batch=2.28s
1259/1621 (epoch 2.329) train_loss=132.38064575 time/batch=1.89s
1260/1621 (epoch 2.331) train_loss=350.23678589 time/batch=4.17s
1261/1621 (epoch 2.333) train_loss=225.42820740 time/batch=2.88s
1262/1621 (epoch 2.335) train_loss=313.11346436 time/batch=4.01s
1263/1621 (epoch 2.336) train_loss=208.51934814 time/batch=2.71s
1264/1621 (epoch 2.338) train_loss=278.05978394 time/batch=3.36s
1265/1621 (epoch 2.340) train_loss=358.60241699 time/batch=4.19s
1266/1621 (epoch 2.342) train_loss=369.55358887 time/batch=3.95s
1267/1621 (epoch 2.344) train_loss=121.42739868 time/batch=1.71s
1268/1621 (epoch 2.346) train_loss=221.28633118 time/batch=3.00s
1269/1621 (epoch 2.348) train_loss=308.15917969 time/batch=3.73s
1270/1621 (epoch 2.349) train_loss=146.45764160 time/batch=1.95s
1271/1621 (epoch 2.351) train_loss=332.98608398 time/batch=3.98s
1272/1621 (epoch 2.353) train_loss=237.50993347 time/batch=3.03s
1273/1621 (epoch 2.355) train_loss=274.78176880 time/batch=3.42s
1274/1621 (epoch 2.357) train_loss=273.96264648 time/batch=3.23s
1275/1621 (epoch 2.359) train_loss=335.39276123 time/batch=4.00s
1276/1621 (epoch 2.361) train_loss=255.98083496 time/batch=3.26s
1277/1621 (epoch 2.362) train_loss=270.08566284 time/batch=3.20s
1278/1621 (epoch 2.364) train_loss=467.59451294 time/batch=4.79s
1279/1621 (epoch 2.366) train_loss=204.57000732 time/batch=2.37s
1280/1621 (epoch 2.368) train_loss=248.36058044 time/batch=3.33s
1281/1621 (epoch 2.370) train_loss=108.83596802 time/batch=1.57s
1282/1621 (epoch 2.372) train_loss=167.69175720 time/batch=2.18s
1283/1621 (epoch 2.373) train_loss=349.33868408 time/batch=4.51s
1284/1621 (epoch 2.375) train_loss=286.75131226 time/batch=3.81s
1285/1621 (epoch 2.377) train_loss=262.94168091 time/batch=3.28s
1286/1621 (epoch 2.379) train_loss=167.04687500 time/batch=2.17s
1287/1621 (epoch 2.381) train_loss=100.87526703 time/batch=1.43s
1288/1621 (epoch 2.383) train_loss=166.57025146 time/batch=2.23s
1289/1621 (epoch 2.385) train_loss=153.19682312 time/batch=2.08s
1290/1621 (epoch 2.386) train_loss=199.06355286 time/batch=2.63s
1291/1621 (epoch 2.388) train_loss=338.88803101 time/batch=4.07s
1292/1621 (epoch 2.390) train_loss=269.65948486 time/batch=3.37s
1293/1621 (epoch 2.392) train_loss=310.92977905 time/batch=3.65s
1294/1621 (epoch 2.394) train_loss=289.43017578 time/batch=3.30s
1295/1621 (epoch 2.396) train_loss=435.95602417 time/batch=5.00s
1296/1621 (epoch 2.398) train_loss=115.21884155 time/batch=1.72s
1297/1621 (epoch 2.399) train_loss=268.93582153 time/batch=3.52s
1298/1621 (epoch 2.401) train_loss=282.01031494 time/batch=3.73s
1299/1621 (epoch 2.403) train_loss=196.72982788 time/batch=2.66s
1300/1621 (epoch 2.405) train_loss=396.37313843 time/batch=4.93s
1301/1621 (epoch 2.407) train_loss=168.71888733 time/batch=2.38s
1302/1621 (epoch 2.409) train_loss=303.02493286 time/batch=4.14s
1303/1621 (epoch 2.410) train_loss=124.85866547 time/batch=1.79s
1304/1621 (epoch 2.412) train_loss=118.63028717 time/batch=1.89s
1305/1621 (epoch 2.414) train_loss=303.83688354 time/batch=4.02s
1306/1621 (epoch 2.416) train_loss=433.33413696 time/batch=5.25s
1307/1621 (epoch 2.418) train_loss=258.93554688 time/batch=3.29s
1308/1621 (epoch 2.420) train_loss=301.53717041 time/batch=3.55s
1309/1621 (epoch 2.422) train_loss=91.84811401 time/batch=1.31s
1310/1621 (epoch 2.423) train_loss=124.54822540 time/batch=1.77s
1311/1621 (epoch 2.425) train_loss=219.72177124 time/batch=2.81s
1312/1621 (epoch 2.427) train_loss=275.42764282 time/batch=3.32s
1313/1621 (epoch 2.429) train_loss=326.62313843 time/batch=4.01s
1314/1621 (epoch 2.431) train_loss=164.20449829 time/batch=2.07s
1315/1621 (epoch 2.433) train_loss=293.77532959 time/batch=3.42s
1316/1621 (epoch 2.435) train_loss=257.90487671 time/batch=3.08s
1317/1621 (epoch 2.436) train_loss=259.71908569 time/batch=3.26s
1318/1621 (epoch 2.438) train_loss=161.71687317 time/batch=2.30s
1319/1621 (epoch 2.440) train_loss=281.61346436 time/batch=3.61s
1320/1621 (epoch 2.442) train_loss=221.46438599 time/batch=3.15s
1321/1621 (epoch 2.444) train_loss=348.66116333 time/batch=4.32s
1322/1621 (epoch 2.446) train_loss=279.64471436 time/batch=3.62s
1323/1621 (epoch 2.447) train_loss=308.48040771 time/batch=4.02s
1324/1621 (epoch 2.449) train_loss=242.39920044 time/batch=3.09s
1325/1621 (epoch 2.451) train_loss=128.98754883 time/batch=1.67s
1326/1621 (epoch 2.453) train_loss=262.33776855 time/batch=3.39s
1327/1621 (epoch 2.455) train_loss=264.97457886 time/batch=3.39s
1328/1621 (epoch 2.457) train_loss=166.75798035 time/batch=2.05s
1329/1621 (epoch 2.459) train_loss=223.92620850 time/batch=2.72s
1330/1621 (epoch 2.460) train_loss=119.75519562 time/batch=1.64s
1331/1621 (epoch 2.462) train_loss=167.74862671 time/batch=2.32s
1332/1621 (epoch 2.464) train_loss=382.03146362 time/batch=4.37s
1333/1621 (epoch 2.466) train_loss=458.01470947 time/batch=4.93s
1334/1621 (epoch 2.468) train_loss=338.94735718 time/batch=3.54s
1335/1621 (epoch 2.470) train_loss=246.42485046 time/batch=2.82s
1336/1621 (epoch 2.471) train_loss=303.15264893 time/batch=3.49s
1337/1621 (epoch 2.473) train_loss=290.21749878 time/batch=3.59s
1338/1621 (epoch 2.475) train_loss=152.81085205 time/batch=1.98s
1339/1621 (epoch 2.477) train_loss=229.28610229 time/batch=2.87s
1340/1621 (epoch 2.479) train_loss=432.48352051 time/batch=5.16s
1341/1621 (epoch 2.481) train_loss=134.28784180 time/batch=1.78s
1342/1621 (epoch 2.483) train_loss=228.71488953 time/batch=2.92s
1343/1621 (epoch 2.484) train_loss=224.80610657 time/batch=2.94s
1344/1621 (epoch 2.486) train_loss=232.96920776 time/batch=3.02s
1345/1621 (epoch 2.488) train_loss=192.62118530 time/batch=2.46s
1346/1621 (epoch 2.490) train_loss=142.05267334 time/batch=1.90s
1347/1621 (epoch 2.492) train_loss=214.65327454 time/batch=2.84s
1348/1621 (epoch 2.494) train_loss=119.37613678 time/batch=1.68s
1349/1621 (epoch 2.496) train_loss=131.54887390 time/batch=1.81s
1350/1621 (epoch 2.497) train_loss=293.18362427 time/batch=3.56s
1351/1621 (epoch 2.499) train_loss=183.40690613 time/batch=2.35s
1352/1621 (epoch 2.501) train_loss=168.61119080 time/batch=2.23s
1353/1621 (epoch 2.503) train_loss=404.44149780 time/batch=4.66s
1354/1621 (epoch 2.505) train_loss=221.27091980 time/batch=2.99s
1355/1621 (epoch 2.507) train_loss=190.64414978 time/batch=2.74s
1356/1621 (epoch 2.508) train_loss=303.90847778 time/batch=4.21s
1357/1621 (epoch 2.510) train_loss=195.19630432 time/batch=2.65s
1358/1621 (epoch 2.512) train_loss=298.70559692 time/batch=4.16s
1359/1621 (epoch 2.514) train_loss=103.15441132 time/batch=1.55s
1360/1621 (epoch 2.516) train_loss=93.95638275 time/batch=1.53s
1361/1621 (epoch 2.518) train_loss=263.70843506 time/batch=3.59s
1362/1621 (epoch 2.520) train_loss=387.89239502 time/batch=5.04s
1363/1621 (epoch 2.521) train_loss=194.44329834 time/batch=2.57s
1364/1621 (epoch 2.523) train_loss=201.32145691 time/batch=2.88s
1365/1621 (epoch 2.525) train_loss=153.71284485 time/batch=2.44s
1366/1621 (epoch 2.527) train_loss=203.61718750 time/batch=3.02s
1367/1621 (epoch 2.529) train_loss=208.96690369 time/batch=2.81s
1368/1621 (epoch 2.531) train_loss=272.54470825 time/batch=3.62s
1369/1621 (epoch 2.533) train_loss=376.65753174 time/batch=4.78s
1370/1621 (epoch 2.534) train_loss=305.93945312 time/batch=4.03s
1371/1621 (epoch 2.536) train_loss=199.06448364 time/batch=2.70s
1372/1621 (epoch 2.538) train_loss=216.21028137 time/batch=2.88s
1373/1621 (epoch 2.540) train_loss=352.94326782 time/batch=4.34s
1374/1621 (epoch 2.542) train_loss=231.45120239 time/batch=3.00s
1375/1621 (epoch 2.544) train_loss=145.21795654 time/batch=4.23s
1376/1621 (epoch 2.545) train_loss=182.12387085 time/batch=5.70s
1377/1621 (epoch 2.547) train_loss=297.71517944 time/batch=6.88s
1378/1621 (epoch 2.549) train_loss=197.55316162 time/batch=2.58s
1379/1621 (epoch 2.551) train_loss=103.31752777 time/batch=1.63s
1380/1621 (epoch 2.553) train_loss=252.98820496 time/batch=3.56s
1381/1621 (epoch 2.555) train_loss=216.10383606 time/batch=3.12s
1382/1621 (epoch 2.557) train_loss=376.88656616 time/batch=4.90s
1383/1621 (epoch 2.558) train_loss=158.32017517 time/batch=2.40s
1384/1621 (epoch 2.560) train_loss=309.40896606 time/batch=4.16s
1385/1621 (epoch 2.562) train_loss=265.01486206 time/batch=3.76s
1386/1621 (epoch 2.564) train_loss=136.95657349 time/batch=2.03s
1387/1621 (epoch 2.566) train_loss=138.31623840 time/batch=2.04s
1388/1621 (epoch 2.568) train_loss=194.29829407 time/batch=2.98s
1389/1621 (epoch 2.570) train_loss=375.41055298 time/batch=4.92s
1390/1621 (epoch 2.571) train_loss=383.94473267 time/batch=4.35s
1391/1621 (epoch 2.573) train_loss=235.80686951 time/batch=3.00s
1392/1621 (epoch 2.575) train_loss=206.45738220 time/batch=2.95s
1393/1621 (epoch 2.577) train_loss=154.82347107 time/batch=2.27s
1394/1621 (epoch 2.579) train_loss=217.23861694 time/batch=3.07s
1395/1621 (epoch 2.581) train_loss=131.19664001 time/batch=1.91s
1396/1621 (epoch 2.582) train_loss=129.58850098 time/batch=1.94s
1397/1621 (epoch 2.584) train_loss=361.40396118 time/batch=4.96s
1398/1621 (epoch 2.586) train_loss=301.21951294 time/batch=4.00s
1399/1621 (epoch 2.588) train_loss=109.56217957 time/batch=1.63s
1400/1621 (epoch 2.590) train_loss=219.70126343 time/batch=3.05s
1401/1621 (epoch 2.592) train_loss=173.80836487 time/batch=2.54s
1402/1621 (epoch 2.594) train_loss=190.93304443 time/batch=2.74s
1403/1621 (epoch 2.595) train_loss=252.50033569 time/batch=3.66s
1404/1621 (epoch 2.597) train_loss=239.78230286 time/batch=3.57s
1405/1621 (epoch 2.599) train_loss=126.43881226 time/batch=2.05s
1406/1621 (epoch 2.601) train_loss=344.30856323 time/batch=4.46s
1407/1621 (epoch 2.603) train_loss=325.75640869 time/batch=4.40s
1408/1621 (epoch 2.605) train_loss=461.96524048 time/batch=5.71s
1409/1621 (epoch 2.607) train_loss=204.82969666 time/batch=2.63s
1410/1621 (epoch 2.608) train_loss=250.33726501 time/batch=3.57s
1411/1621 (epoch 2.610) train_loss=160.29557800 time/batch=2.40s
1412/1621 (epoch 2.612) train_loss=225.38107300 time/batch=3.32s
1413/1621 (epoch 2.614) train_loss=107.33411407 time/batch=1.66s
1414/1621 (epoch 2.616) train_loss=290.43582153 time/batch=4.05s
1415/1621 (epoch 2.618) train_loss=106.55220795 time/batch=1.68s
1416/1621 (epoch 2.619) train_loss=108.79072571 time/batch=1.81s
1417/1621 (epoch 2.621) train_loss=162.81901550 time/batch=2.56s
1418/1621 (epoch 2.623) train_loss=120.89278412 time/batch=1.89s
1419/1621 (epoch 2.625) train_loss=109.01815796 time/batch=1.88s
1420/1621 (epoch 2.627) train_loss=250.80926514 time/batch=3.62s
1421/1621 (epoch 2.629) train_loss=237.59077454 time/batch=3.33s
1422/1621 (epoch 2.631) train_loss=238.42539978 time/batch=3.48s
1423/1621 (epoch 2.632) train_loss=138.72048950 time/batch=1.93s
1424/1621 (epoch 2.634) train_loss=224.19525146 time/batch=3.23s
1425/1621 (epoch 2.636) train_loss=234.30853271 time/batch=3.24s
1426/1621 (epoch 2.638) train_loss=130.55374146 time/batch=2.25s
1427/1621 (epoch 2.640) train_loss=118.16683197 time/batch=2.26s
1428/1621 (epoch 2.642) train_loss=281.01934814 time/batch=4.43s
1429/1621 (epoch 2.644) train_loss=219.93836975 time/batch=3.76s
1430/1621 (epoch 2.645) train_loss=281.61831665 time/batch=4.27s
1431/1621 (epoch 2.647) train_loss=324.39376831 time/batch=4.56s
1432/1621 (epoch 2.649) train_loss=206.63075256 time/batch=2.91s
1433/1621 (epoch 2.651) train_loss=162.40484619 time/batch=2.37s
1434/1621 (epoch 2.653) train_loss=172.69755554 time/batch=2.76s
1435/1621 (epoch 2.655) train_loss=135.24806213 time/batch=2.09s
1436/1621 (epoch 2.656) train_loss=134.07466125 time/batch=2.02s
1437/1621 (epoch 2.658) train_loss=196.82009888 time/batch=3.02s
1438/1621 (epoch 2.660) train_loss=247.99316406 time/batch=3.65s
1439/1621 (epoch 2.662) train_loss=208.49873352 time/batch=2.87s
1440/1621 (epoch 2.664) train_loss=205.97657776 time/batch=2.81s
1441/1621 (epoch 2.666) train_loss=356.30560303 time/batch=4.78s
1442/1621 (epoch 2.668) train_loss=148.90844727 time/batch=2.17s
1443/1621 (epoch 2.669) train_loss=186.50100708 time/batch=2.74s
1444/1621 (epoch 2.671) train_loss=138.68537903 time/batch=2.10s
1445/1621 (epoch 2.673) train_loss=194.07508850 time/batch=3.05s
1446/1621 (epoch 2.675) train_loss=272.37780762 time/batch=4.09s
1447/1621 (epoch 2.677) train_loss=303.37554932 time/batch=4.46s
1448/1621 (epoch 2.679) train_loss=272.58499146 time/batch=3.56s
1449/1621 (epoch 2.681) train_loss=300.59771729 time/batch=3.90s
1450/1621 (epoch 2.682) train_loss=209.36862183 time/batch=3.30s
1451/1621 (epoch 2.684) train_loss=138.07341003 time/batch=2.17s
1452/1621 (epoch 2.686) train_loss=200.23126221 time/batch=3.04s
1453/1621 (epoch 2.688) train_loss=357.69885254 time/batch=5.10s
1454/1621 (epoch 2.690) train_loss=147.89057922 time/batch=2.21s
1455/1621 (epoch 2.692) train_loss=192.91389465 time/batch=2.66s
1456/1621 (epoch 2.693) train_loss=158.12687683 time/batch=2.28s
1457/1621 (epoch 2.695) train_loss=230.03738403 time/batch=3.57s
1458/1621 (epoch 2.697) train_loss=156.23281860 time/batch=2.33s
1459/1621 (epoch 2.699) train_loss=273.35314941 time/batch=3.91s
1460/1621 (epoch 2.701) train_loss=128.61392212 time/batch=1.93s
1461/1621 (epoch 2.703) train_loss=192.11116028 time/batch=2.86s
1462/1621 (epoch 2.705) train_loss=235.84277344 time/batch=3.44s
1463/1621 (epoch 2.706) train_loss=374.32666016 time/batch=5.89s
1464/1621 (epoch 2.708) train_loss=228.98849487 time/batch=3.42s
1465/1621 (epoch 2.710) train_loss=145.51226807 time/batch=2.13s
1466/1621 (epoch 2.712) train_loss=208.07334900 time/batch=3.27s
1467/1621 (epoch 2.714) train_loss=324.96795654 time/batch=4.55s
1468/1621 (epoch 2.716) train_loss=358.52752686 time/batch=5.00s
1469/1621 (epoch 2.718) train_loss=289.05752563 time/batch=3.89s
1470/1621 (epoch 2.719) train_loss=280.19058228 time/batch=4.05s
1471/1621 (epoch 2.721) train_loss=218.95739746 time/batch=3.33s
1472/1621 (epoch 2.723) train_loss=405.52462769 time/batch=5.16s
1473/1621 (epoch 2.725) train_loss=183.76336670 time/batch=2.72s
1474/1621 (epoch 2.727) train_loss=213.21340942 time/batch=3.11s
1475/1621 (epoch 2.729) train_loss=163.29760742 time/batch=2.37s
1476/1621 (epoch 2.730) train_loss=140.21475220 time/batch=2.13s
1477/1621 (epoch 2.732) train_loss=210.12419128 time/batch=3.02s
1478/1621 (epoch 2.734) train_loss=258.07498169 time/batch=3.57s
1479/1621 (epoch 2.736) train_loss=126.62026978 time/batch=1.90s
1480/1621 (epoch 2.738) train_loss=259.90313721 time/batch=3.92s
1481/1621 (epoch 2.740) train_loss=193.21858215 time/batch=2.89s
1482/1621 (epoch 2.742) train_loss=249.35223389 time/batch=3.69s
1483/1621 (epoch 2.743) train_loss=156.28581238 time/batch=2.33s
1484/1621 (epoch 2.745) train_loss=255.95036316 time/batch=3.57s
1485/1621 (epoch 2.747) train_loss=136.50448608 time/batch=2.03s
1486/1621 (epoch 2.749) train_loss=256.19491577 time/batch=3.75s
1487/1621 (epoch 2.751) train_loss=185.28103638 time/batch=2.74s
1488/1621 (epoch 2.753) train_loss=373.35208130 time/batch=5.72s
1489/1621 (epoch 2.755) train_loss=229.47698975 time/batch=3.11s
1490/1621 (epoch 2.756) train_loss=184.16851807 time/batch=2.72s
1491/1621 (epoch 2.758) train_loss=131.05583191 time/batch=2.01s
1492/1621 (epoch 2.760) train_loss=159.98559570 time/batch=2.40s
1493/1621 (epoch 2.762) train_loss=140.60000610 time/batch=2.08s
1494/1621 (epoch 2.764) train_loss=215.00910950 time/batch=3.31s
1495/1621 (epoch 2.766) train_loss=162.16732788 time/batch=2.66s
1496/1621 (epoch 2.767) train_loss=156.82374573 time/batch=2.54s
1497/1621 (epoch 2.769) train_loss=342.40429688 time/batch=4.77s
1498/1621 (epoch 2.771) train_loss=179.76728821 time/batch=2.71s
1499/1621 (epoch 2.773) train_loss=155.62060547 time/batch=2.40s
Validating
    loss:	215.960142

1500/1621 (epoch 2.775) train_loss=118.82603455 time/batch=42.43s
1501/1621 (epoch 2.777) train_loss=200.11836243 time/batch=2.82s
1502/1621 (epoch 2.779) train_loss=183.58665466 time/batch=2.56s
1503/1621 (epoch 2.780) train_loss=168.76748657 time/batch=2.23s
1504/1621 (epoch 2.782) train_loss=177.24963379 time/batch=2.50s
1505/1621 (epoch 2.784) train_loss=187.31417847 time/batch=2.58s
1506/1621 (epoch 2.786) train_loss=115.62248993 time/batch=1.69s
1507/1621 (epoch 2.788) train_loss=261.92718506 time/batch=3.62s
1508/1621 (epoch 2.790) train_loss=239.99711609 time/batch=2.95s
1509/1621 (epoch 2.792) train_loss=255.25874329 time/batch=3.31s
1510/1621 (epoch 2.793) train_loss=197.39422607 time/batch=2.55s
1511/1621 (epoch 2.795) train_loss=200.21542358 time/batch=2.80s
1512/1621 (epoch 2.797) train_loss=207.05603027 time/batch=2.70s
1513/1621 (epoch 2.799) train_loss=108.08141327 time/batch=1.69s
1514/1621 (epoch 2.801) train_loss=197.54814148 time/batch=2.79s
1515/1621 (epoch 2.803) train_loss=161.73200989 time/batch=2.15s
1516/1621 (epoch 2.804) train_loss=216.43313599 time/batch=3.02s
1517/1621 (epoch 2.806) train_loss=152.84794617 time/batch=2.24s
1518/1621 (epoch 2.808) train_loss=223.86914062 time/batch=3.05s
1519/1621 (epoch 2.810) train_loss=132.43298340 time/batch=1.85s
1520/1621 (epoch 2.812) train_loss=184.28308105 time/batch=2.62s
1521/1621 (epoch 2.814) train_loss=144.23344421 time/batch=1.97s
1522/1621 (epoch 2.816) train_loss=148.27864075 time/batch=2.01s
1523/1621 (epoch 2.817) train_loss=283.33020020 time/batch=3.67s
1524/1621 (epoch 2.819) train_loss=194.60423279 time/batch=2.64s
1525/1621 (epoch 2.821) train_loss=239.73236084 time/batch=3.28s
1526/1621 (epoch 2.823) train_loss=239.76306152 time/batch=3.09s
1527/1621 (epoch 2.825) train_loss=179.61853027 time/batch=2.39s
1528/1621 (epoch 2.827) train_loss=151.80549622 time/batch=2.27s
1529/1621 (epoch 2.829) train_loss=196.10853577 time/batch=2.81s
1530/1621 (epoch 2.830) train_loss=201.98071289 time/batch=2.60s
1531/1621 (epoch 2.832) train_loss=155.69538879 time/batch=2.21s
1532/1621 (epoch 2.834) train_loss=156.01905823 time/batch=2.34s
1533/1621 (epoch 2.836) train_loss=276.81854248 time/batch=3.70s
1534/1621 (epoch 2.838) train_loss=154.71652222 time/batch=2.14s
1535/1621 (epoch 2.840) train_loss=208.56597900 time/batch=2.84s
1536/1621 (epoch 2.841) train_loss=152.62437439 time/batch=2.24s
1537/1621 (epoch 2.843) train_loss=271.43789673 time/batch=3.63s
1538/1621 (epoch 2.845) train_loss=110.37277222 time/batch=1.70s
1539/1621 (epoch 2.847) train_loss=216.44363403 time/batch=2.91s
1540/1621 (epoch 2.849) train_loss=175.55665588 time/batch=2.34s
1541/1621 (epoch 2.851) train_loss=199.13859558 time/batch=2.69s
1542/1621 (epoch 2.853) train_loss=168.79318237 time/batch=2.79s
1543/1621 (epoch 2.854) train_loss=204.81159973 time/batch=3.11s
1544/1621 (epoch 2.856) train_loss=166.02426147 time/batch=2.65s
1545/1621 (epoch 2.858) train_loss=175.32420349 time/batch=2.86s
1546/1621 (epoch 2.860) train_loss=147.70829773 time/batch=2.27s
1547/1621 (epoch 2.862) train_loss=218.94038391 time/batch=3.25s
1548/1621 (epoch 2.864) train_loss=165.81314087 time/batch=2.46s
1549/1621 (epoch 2.866) train_loss=197.15675354 time/batch=2.90s
1550/1621 (epoch 2.867) train_loss=194.89628601 time/batch=2.87s
1551/1621 (epoch 2.869) train_loss=176.64013672 time/batch=2.74s
1552/1621 (epoch 2.871) train_loss=168.52072144 time/batch=2.63s
1553/1621 (epoch 2.873) train_loss=186.55027771 time/batch=2.68s
1554/1621 (epoch 2.875) train_loss=178.83909607 time/batch=2.54s
1555/1621 (epoch 2.877) train_loss=181.02265930 time/batch=2.68s
1556/1621 (epoch 2.878) train_loss=176.94253540 time/batch=2.86s
1557/1621 (epoch 2.880) train_loss=249.82455444 time/batch=4.00s
1558/1621 (epoch 2.882) train_loss=188.44357300 time/batch=2.87s
1559/1621 (epoch 2.884) train_loss=148.81195068 time/batch=2.02s
1560/1621 (epoch 2.886) train_loss=148.70838928 time/batch=2.14s
1561/1621 (epoch 2.888) train_loss=185.83050537 time/batch=2.52s
1562/1621 (epoch 2.890) train_loss=182.47114563 time/batch=2.56s
1563/1621 (epoch 2.891) train_loss=153.16798401 time/batch=2.21s
1564/1621 (epoch 2.893) train_loss=176.47976685 time/batch=2.38s
1565/1621 (epoch 2.895) train_loss=214.35971069 time/batch=2.95s
