vocabulary size: 137
n tunes: 23636
n train tunes: 22452.0
n validation tunes: 1184.0
1179/3508 (epoch 1.680) train_loss=424.99809885 time/batch=4.56s
1180/3508 (epoch 1.682) train_loss=269.60564090 time/batch=3.13s
1181/3508 (epoch 1.683) train_loss=551.86524443 time/batch=5.75s
1182/3508 (epoch 1.685) train_loss=347.35243303 time/batch=3.48s
1183/3508 (epoch 1.686) train_loss=474.77867866 time/batch=4.92s
1184/3508 (epoch 1.688) train_loss=437.78537156 time/batch=4.63s
1185/3508 (epoch 1.689) train_loss=266.45149671 time/batch=2.84s
1186/3508 (epoch 1.690) train_loss=259.24235219 time/batch=2.99s
1187/3508 (epoch 1.692) train_loss=288.01264078 time/batch=3.28s
1188/3508 (epoch 1.693) train_loss=427.36957020 time/batch=4.53s
1189/3508 (epoch 1.695) train_loss=494.29587165 time/batch=5.26s
1190/3508 (epoch 1.696) train_loss=338.26674710 time/batch=3.69s
1191/3508 (epoch 1.697) train_loss=434.92855628 time/batch=4.80s
1192/3508 (epoch 1.699) train_loss=352.79018485 time/batch=3.88s
1193/3508 (epoch 1.700) train_loss=476.03602616 time/batch=4.96s
1194/3508 (epoch 1.702) train_loss=476.27086272 time/batch=4.98s
1195/3508 (epoch 1.703) train_loss=363.61101630 time/batch=3.80s
1196/3508 (epoch 1.705) train_loss=346.54420189 time/batch=3.87s
1197/3508 (epoch 1.706) train_loss=403.32351793 time/batch=4.50s
1198/3508 (epoch 1.707) train_loss=508.07695974 time/batch=5.43s
1199/3508 (epoch 1.709) train_loss=386.62096149 time/batch=4.19s
1200/3508 (epoch 1.710) train_loss=358.88251603 time/batch=3.95s
1201/3508 (epoch 1.712) train_loss=287.89718617 time/batch=3.24s
1202/3508 (epoch 1.713) train_loss=421.96287556 time/batch=4.56s
1203/3508 (epoch 1.715) train_loss=259.52329314 time/batch=3.07s
1204/3508 (epoch 1.716) train_loss=305.93347177 time/batch=3.39s
1205/3508 (epoch 1.717) train_loss=471.75316625 time/batch=5.03s
1206/3508 (epoch 1.719) train_loss=266.22078086 time/batch=3.00s
1207/3508 (epoch 1.720) train_loss=269.99410755 time/batch=3.15s
1208/3508 (epoch 1.722) train_loss=237.53067566 time/batch=2.90s
1209/3508 (epoch 1.723) train_loss=406.57904860 time/batch=4.25s
1210/3508 (epoch 1.725) train_loss=318.67480353 time/batch=3.44s
1211/3508 (epoch 1.726) train_loss=363.61557998 time/batch=3.81s
1212/3508 (epoch 1.727) train_loss=359.93169276 time/batch=3.99s
1213/3508 (epoch 1.729) train_loss=349.66889400 time/batch=4.09s
1214/3508 (epoch 1.730) train_loss=367.49062232 time/batch=4.05s
1215/3508 (epoch 1.732) train_loss=528.99672672 time/batch=5.40s
1216/3508 (epoch 1.733) train_loss=359.58867977 time/batch=4.05s
1217/3508 (epoch 1.735) train_loss=369.70235081 time/batch=4.09s
1218/3508 (epoch 1.736) train_loss=347.29424439 time/batch=3.81s
1219/3508 (epoch 1.737) train_loss=339.64183001 time/batch=3.96s
1220/3508 (epoch 1.739) train_loss=418.82335767 time/batch=4.67s
1221/3508 (epoch 1.740) train_loss=512.71185503 time/batch=5.42s
1222/3508 (epoch 1.742) train_loss=414.82626248 time/batch=4.45s
1223/3508 (epoch 1.743) train_loss=313.75316252 time/batch=3.57s
1224/3508 (epoch 1.745) train_loss=255.87270696 time/batch=2.95s
1225/3508 (epoch 1.746) train_loss=268.30812848 time/batch=3.06s
1226/3508 (epoch 1.747) train_loss=359.14388236 time/batch=4.09s
1227/3508 (epoch 1.749) train_loss=210.21138197 time/batch=2.44s
1228/3508 (epoch 1.750) train_loss=437.22427416 time/batch=4.78s
1229/3508 (epoch 1.752) train_loss=260.68326844 time/batch=3.05s
1230/3508 (epoch 1.753) train_loss=343.66528555 time/batch=4.10s
1231/3508 (epoch 1.754) train_loss=345.09900338 time/batch=3.71s
1232/3508 (epoch 1.756) train_loss=429.88658434 time/batch=4.32s
1233/3508 (epoch 1.757) train_loss=350.75737386 time/batch=3.93s
1234/3508 (epoch 1.759) train_loss=364.18199219 time/batch=3.76s
1235/3508 (epoch 1.760) train_loss=398.04930311 time/batch=4.32s
1236/3508 (epoch 1.762) train_loss=257.55240922 time/batch=2.94s
1237/3508 (epoch 1.763) train_loss=414.12299291 time/batch=4.70s
1238/3508 (epoch 1.764) train_loss=286.14383310 time/batch=3.31s
1239/3508 (epoch 1.766) train_loss=369.14311119 time/batch=4.22s
1240/3508 (epoch 1.767) train_loss=336.51688887 time/batch=4.01s
1241/3508 (epoch 1.769) train_loss=264.20443674 time/batch=3.19s
1242/3508 (epoch 1.770) train_loss=368.65262010 time/batch=4.20s
1243/3508 (epoch 1.772) train_loss=311.57393430 time/batch=3.48s
1244/3508 (epoch 1.773) train_loss=340.66838178 time/batch=3.83s
1245/3508 (epoch 1.774) train_loss=408.14023771 time/batch=4.37s
1246/3508 (epoch 1.776) train_loss=425.95282434 time/batch=4.54s
1247/3508 (epoch 1.777) train_loss=266.64664711 time/batch=3.10s
1248/3508 (epoch 1.779) train_loss=372.09156910 time/batch=4.19s
1249/3508 (epoch 1.780) train_loss=375.18169813 time/batch=4.19s
1250/3508 (epoch 1.782) train_loss=398.01744610 time/batch=4.46s
1251/3508 (epoch 1.783) train_loss=411.66419921 time/batch=4.49s
1252/3508 (epoch 1.784) train_loss=263.94471023 time/batch=3.14s
1253/3508 (epoch 1.786) train_loss=325.57459041 time/batch=3.77s
1254/3508 (epoch 1.787) train_loss=343.85503409 time/batch=4.00s
1255/3508 (epoch 1.789) train_loss=524.70617898 time/batch=5.62s
1256/3508 (epoch 1.790) train_loss=287.05285734 time/batch=3.16s
1257/3508 (epoch 1.792) train_loss=353.21535851 time/batch=4.03s
1258/3508 (epoch 1.793) train_loss=351.36763095 time/batch=4.06s
1259/3508 (epoch 1.794) train_loss=405.93228246 time/batch=4.44s
1260/3508 (epoch 1.796) train_loss=265.51051944 time/batch=3.01s
1261/3508 (epoch 1.797) train_loss=445.23701433 time/batch=4.78s
1262/3508 (epoch 1.799) train_loss=450.09632448 time/batch=4.86s
1263/3508 (epoch 1.800) train_loss=260.17235125 time/batch=3.02s
1264/3508 (epoch 1.802) train_loss=335.03947935 time/batch=3.90s
1265/3508 (epoch 1.803) train_loss=305.58095418 time/batch=3.38s
1266/3508 (epoch 1.804) train_loss=397.40001691 time/batch=4.55s
1267/3508 (epoch 1.806) train_loss=285.50896091 time/batch=3.26s
1268/3508 (epoch 1.807) train_loss=273.33593724 time/batch=3.19s
1269/3508 (epoch 1.809) train_loss=403.70966961 time/batch=4.43s
1270/3508 (epoch 1.810) train_loss=247.02928771 time/batch=3.03s
1271/3508 (epoch 1.812) train_loss=405.20035244 time/batch=4.51s
1272/3508 (epoch 1.813) train_loss=341.95652205 time/batch=4.00s
1273/3508 (epoch 1.814) train_loss=392.23372381 time/batch=4.49s
1274/3508 (epoch 1.816) train_loss=341.49629335 time/batch=3.96s
1275/3508 (epoch 1.817) train_loss=331.22444450 time/batch=3.74s
1276/3508 (epoch 1.819) train_loss=434.34674101 time/batch=4.85s
1277/3508 (epoch 1.820) train_loss=276.78200256 time/batch=3.25s
1278/3508 (epoch 1.821) train_loss=394.66012588 time/batch=4.57s
1279/3508 (epoch 1.823) train_loss=436.35784814 time/batch=4.87s
1280/3508 (epoch 1.824) train_loss=353.32494198 time/batch=4.12s
1281/3508 (epoch 1.826) train_loss=302.92098056 time/batch=3.50s
1282/3508 (epoch 1.827) train_loss=256.96347567 time/batch=3.12s
1283/3508 (epoch 1.829) train_loss=297.53399196 time/batch=3.44s
1284/3508 (epoch 1.830) train_loss=450.87409547 time/batch=5.53s
1285/3508 (epoch 1.831) train_loss=249.87085760 time/batch=3.08s
1286/3508 (epoch 1.833) train_loss=276.93611432 time/batch=3.30s
1287/3508 (epoch 1.834) train_loss=286.70091798 time/batch=3.37s
1288/3508 (epoch 1.836) train_loss=379.90604822 time/batch=4.51s
1289/3508 (epoch 1.837) train_loss=283.99329798 time/batch=3.28s
1290/3508 (epoch 1.839) train_loss=369.07277438 time/batch=4.28s
1291/3508 (epoch 1.840) train_loss=402.79939223 time/batch=4.57s
1292/3508 (epoch 1.841) train_loss=258.84312794 time/batch=2.95s
1293/3508 (epoch 1.843) train_loss=246.76226285 time/batch=3.06s
1294/3508 (epoch 1.844) train_loss=239.94282127 time/batch=2.98s
1295/3508 (epoch 1.846) train_loss=274.36919274 time/batch=3.28s
1296/3508 (epoch 1.847) train_loss=254.19241524 time/batch=3.06s
1297/3508 (epoch 1.849) train_loss=415.18316918 time/batch=4.82s
1298/3508 (epoch 1.850) train_loss=333.95437485 time/batch=3.95s
1299/3508 (epoch 1.851) train_loss=331.20599815 time/batch=3.93s
1300/3508 (epoch 1.853) train_loss=330.45866796 time/batch=3.82s
1301/3508 (epoch 1.854) train_loss=337.77555692 time/batch=3.85s
1302/3508 (epoch 1.856) train_loss=385.40119131 time/batch=4.48s
1303/3508 (epoch 1.857) train_loss=325.33124646 time/batch=3.77s
1304/3508 (epoch 1.859) train_loss=268.44361976 time/batch=3.24s
1305/3508 (epoch 1.860) train_loss=337.54856718 time/batch=4.02s
1306/3508 (epoch 1.861) train_loss=385.67027936 time/batch=4.48s
1307/3508 (epoch 1.863) train_loss=296.37917480 time/batch=3.35s
1308/3508 (epoch 1.864) train_loss=413.78872155 time/batch=4.65s
1309/3508 (epoch 1.866) train_loss=324.27538157 time/batch=3.84s
1310/3508 (epoch 1.867) train_loss=281.14698347 time/batch=3.22s
1311/3508 (epoch 1.869) train_loss=392.41782704 time/batch=4.53s
1312/3508 (epoch 1.870) train_loss=410.62036776 time/batch=4.71s
1313/3508 (epoch 1.871) train_loss=243.23015904 time/batch=3.05s
1314/3508 (epoch 1.873) train_loss=293.27400373 time/batch=3.46s
1315/3508 (epoch 1.874) train_loss=353.17757980 time/batch=4.23s
1316/3508 (epoch 1.876) train_loss=381.07274604 time/batch=4.55s
1317/3508 (epoch 1.877) train_loss=264.50504141 time/batch=3.24s
1318/3508 (epoch 1.878) train_loss=399.40707345 time/batch=4.54s
1319/3508 (epoch 1.880) train_loss=245.65247490 time/batch=3.07s
1320/3508 (epoch 1.881) train_loss=222.81188692 time/batch=2.97s
1321/3508 (epoch 1.883) train_loss=379.54140355 time/batch=4.46s
1322/3508 (epoch 1.884) train_loss=384.03584070 time/batch=4.52s
1323/3508 (epoch 1.886) train_loss=412.74016949 time/batch=4.67s
1324/3508 (epoch 1.887) train_loss=342.83003787 time/batch=3.97s
1325/3508 (epoch 1.888) train_loss=260.84145281 time/batch=3.18s
1326/3508 (epoch 1.890) train_loss=357.83162091 time/batch=4.17s
1327/3508 (epoch 1.891) train_loss=273.42391786 time/batch=3.23s
1328/3508 (epoch 1.893) train_loss=368.00633177 time/batch=4.32s
1329/3508 (epoch 1.894) train_loss=299.41143197 time/batch=3.52s
1330/3508 (epoch 1.896) train_loss=338.37465114 time/batch=4.02s
1331/3508 (epoch 1.897) train_loss=353.04650958 time/batch=4.25s
1332/3508 (epoch 1.898) train_loss=328.60527567 time/batch=4.08s
1333/3508 (epoch 1.900) train_loss=295.43431638 time/batch=3.54s
1334/3508 (epoch 1.901) train_loss=269.03525770 time/batch=3.34s
1335/3508 (epoch 1.903) train_loss=292.00107716 time/batch=3.41s
1336/3508 (epoch 1.904) train_loss=243.74548703 time/batch=3.05s
1337/3508 (epoch 1.906) train_loss=370.74391027 time/batch=4.23s
1338/3508 (epoch 1.907) train_loss=333.01191068 time/batch=3.97s
1339/3508 (epoch 1.908) train_loss=331.43073766 time/batch=3.94s
1340/3508 (epoch 1.910) train_loss=318.14483901 time/batch=4.05s
1341/3508 (epoch 1.911) train_loss=358.20432291 time/batch=4.23s
1342/3508 (epoch 1.913) train_loss=352.55599356 time/batch=4.15s
1343/3508 (epoch 1.914) train_loss=371.01079092 time/batch=4.49s
1344/3508 (epoch 1.916) train_loss=358.55097291 time/batch=4.18s
1345/3508 (epoch 1.917) train_loss=354.47175580 time/batch=4.11s
1346/3508 (epoch 1.918) train_loss=289.62772929 time/batch=3.36s
1347/3508 (epoch 1.920) train_loss=350.74149868 time/batch=4.16s
1348/3508 (epoch 1.921) train_loss=292.46821612 time/batch=3.40s
1349/3508 (epoch 1.923) train_loss=319.56678092 time/batch=3.92s
1350/3508 (epoch 1.924) train_loss=242.99418482 time/batch=3.08s
1351/3508 (epoch 1.926) train_loss=242.48197407 time/batch=2.99s
1352/3508 (epoch 1.927) train_loss=335.63406302 time/batch=4.11s
1353/3508 (epoch 1.928) train_loss=299.72116391 time/batch=3.49s
1354/3508 (epoch 1.930) train_loss=255.92656058 time/batch=3.10s
1355/3508 (epoch 1.931) train_loss=369.99164962 time/batch=4.45s
1356/3508 (epoch 1.933) train_loss=348.37226415 time/batch=4.15s
1357/3508 (epoch 1.934) train_loss=287.38245137 time/batch=3.42s
1358/3508 (epoch 1.936) train_loss=290.64731528 time/batch=3.45s
1359/3508 (epoch 1.937) train_loss=341.38383908 time/batch=4.12s
1360/3508 (epoch 1.938) train_loss=356.46317916 time/batch=4.28s
1361/3508 (epoch 1.940) train_loss=375.35694576 time/batch=4.29s
1362/3508 (epoch 1.941) train_loss=314.83888936 time/batch=4.02s
1363/3508 (epoch 1.943) train_loss=254.28722557 time/batch=3.37s
1364/3508 (epoch 1.944) train_loss=383.70385482 time/batch=4.59s
1365/3508 (epoch 1.945) train_loss=330.45740863 time/batch=4.09s
1366/3508 (epoch 1.947) train_loss=239.50595519 time/batch=3.06s
1367/3508 (epoch 1.948) train_loss=260.98076013 time/batch=3.24s
1368/3508 (epoch 1.950) train_loss=326.63787595 time/batch=4.34s
1369/3508 (epoch 1.951) train_loss=252.97498725 time/batch=3.28s
1370/3508 (epoch 1.953) train_loss=249.88241680 time/batch=3.45s
1371/3508 (epoch 1.954) train_loss=288.81379783 time/batch=4.21s
1372/3508 (epoch 1.955) train_loss=237.89302295 time/batch=3.07s
1373/3508 (epoch 1.957) train_loss=298.06429550 time/batch=3.92s
1374/3508 (epoch 1.958) train_loss=242.53876484 time/batch=3.23s
1375/3508 (epoch 1.960) train_loss=330.50747827 time/batch=3.98s
1376/3508 (epoch 1.961) train_loss=387.04040695 time/batch=4.52s
1377/3508 (epoch 1.963) train_loss=353.08294178 time/batch=4.24s
1378/3508 (epoch 1.964) train_loss=364.26486227 time/batch=4.43s
1379/3508 (epoch 1.965) train_loss=313.31402592 time/batch=4.03s
1380/3508 (epoch 1.967) train_loss=247.42424242 time/batch=3.13s
1381/3508 (epoch 1.968) train_loss=241.70076008 time/batch=3.08s
1382/3508 (epoch 1.970) train_loss=327.34360102 time/batch=4.03s
1383/3508 (epoch 1.971) train_loss=343.70678807 time/batch=4.32s
1384/3508 (epoch 1.973) train_loss=242.82881720 time/batch=3.10s
1385/3508 (epoch 1.974) train_loss=237.12680449 time/batch=3.09s
1386/3508 (epoch 1.975) train_loss=274.27678420 time/batch=3.48s
1387/3508 (epoch 1.977) train_loss=270.03348283 time/batch=3.59s
1388/3508 (epoch 1.978) train_loss=242.89609947 time/batch=3.39s
1389/3508 (epoch 1.980) train_loss=307.24944794 time/batch=3.96s
1390/3508 (epoch 1.981) train_loss=301.97865545 time/batch=3.88s
1391/3508 (epoch 1.983) train_loss=319.37795822 time/batch=4.02s
1392/3508 (epoch 1.984) train_loss=315.81443260 time/batch=3.96s
1393/3508 (epoch 1.985) train_loss=253.92708277 time/batch=3.19s
1394/3508 (epoch 1.987) train_loss=289.74275901 time/batch=3.46s
1395/3508 (epoch 1.988) train_loss=296.62443043 time/batch=4.08s
1396/3508 (epoch 1.990) train_loss=250.21094147 time/batch=3.22s
1397/3508 (epoch 1.991) train_loss=242.49244063 time/batch=3.20s
1398/3508 (epoch 1.993) train_loss=230.21930121 time/batch=3.11s
1399/3508 (epoch 1.994) train_loss=231.39031127 time/batch=3.07s
1400/3508 (epoch 1.995) train_loss=230.48528380 time/batch=3.14s
1401/3508 (epoch 1.997) train_loss=241.40526672 time/batch=3.07s
1402/3508 (epoch 1.998) train_loss=241.55005891 time/batch=3.10s
1403/3508 (epoch 2.000) train_loss=654.19238504 time/batch=7.20s
1404/3508 (epoch 2.001) train_loss=932.15581978 time/batch=9.50s
1405/3508 (epoch 2.002) train_loss=1306.52513598 time/batch=15.15s
1406/3508 (epoch 2.004) train_loss=862.91724972 time/batch=18.74s
1407/3508 (epoch 2.005) train_loss=1404.74983560 time/batch=32.71s
1408/3508 (epoch 2.007) train_loss=317.54716700 time/batch=8.00s
1409/3508 (epoch 2.008) train_loss=838.52072629 time/batch=20.71s
1410/3508 (epoch 2.010) train_loss=642.42448778 time/batch=7.12s
1411/3508 (epoch 2.011) train_loss=241.70053369 time/batch=2.90s
1412/3508 (epoch 2.012) train_loss=318.15724643 time/batch=3.74s
1413/3508 (epoch 2.014) train_loss=1002.18402789 time/batch=11.43s
1414/3508 (epoch 2.015) train_loss=1432.40626549 time/batch=16.12s
1415/3508 (epoch 2.017) train_loss=842.71658291 time/batch=8.79s
1416/3508 (epoch 2.018) train_loss=184.36464294 time/batch=2.19s
1417/3508 (epoch 2.020) train_loss=166.31357810 time/batch=2.06s
1418/3508 (epoch 2.021) train_loss=598.01760174 time/batch=6.79s
1419/3508 (epoch 2.022) train_loss=657.01795700 time/batch=7.93s
1420/3508 (epoch 2.024) train_loss=978.16214430 time/batch=11.59s
1421/3508 (epoch 2.025) train_loss=153.25740091 time/batch=1.82s
1422/3508 (epoch 2.027) train_loss=417.21777186 time/batch=4.91s
1423/3508 (epoch 2.028) train_loss=827.34832475 time/batch=9.79s
1424/3508 (epoch 2.030) train_loss=399.53980901 time/batch=4.85s
1425/3508 (epoch 2.031) train_loss=1143.64954128 time/batch=13.00s
1426/3508 (epoch 2.032) train_loss=831.07555125 time/batch=9.28s
1427/3508 (epoch 2.034) train_loss=555.01197624 time/batch=6.29s
1428/3508 (epoch 2.035) train_loss=1568.20277694 time/batch=17.53s
1429/3508 (epoch 2.037) train_loss=829.66419756 time/batch=8.89s
1430/3508 (epoch 2.038) train_loss=260.06227744 time/batch=2.91s
1431/3508 (epoch 2.040) train_loss=482.87907918 time/batch=5.47s
1432/3508 (epoch 2.041) train_loss=748.13240266 time/batch=8.54s
1433/3508 (epoch 2.042) train_loss=897.63268974 time/batch=9.99s
1434/3508 (epoch 2.044) train_loss=686.70123830 time/batch=7.70s
1435/3508 (epoch 2.045) train_loss=646.11815186 time/batch=7.52s
1436/3508 (epoch 2.047) train_loss=337.31218212 time/batch=4.28s
1437/3508 (epoch 2.048) train_loss=827.63327890 time/batch=9.89s
1438/3508 (epoch 2.050) train_loss=2383.71002234 time/batch=32.86s
1439/3508 (epoch 2.051) train_loss=132.96423090 time/batch=1.61s
1440/3508 (epoch 2.052) train_loss=503.22075324 time/batch=5.80s
1441/3508 (epoch 2.054) train_loss=382.03554179 time/batch=4.62s
1442/3508 (epoch 2.055) train_loss=357.24225425 time/batch=4.31s
1443/3508 (epoch 2.057) train_loss=1153.60468633 time/batch=13.29s
1444/3508 (epoch 2.058) train_loss=477.12842866 time/batch=5.44s
1445/3508 (epoch 2.060) train_loss=1522.19363874 time/batch=18.34s
1446/3508 (epoch 2.061) train_loss=634.32979033 time/batch=7.60s
1447/3508 (epoch 2.062) train_loss=333.77155032 time/batch=4.16s
1448/3508 (epoch 2.064) train_loss=1003.27293833 time/batch=11.75s
1449/3508 (epoch 2.065) train_loss=125.74191854 time/batch=1.62s
1450/3508 (epoch 2.067) train_loss=901.38262257 time/batch=10.14s
1451/3508 (epoch 2.068) train_loss=1527.31580860 time/batch=19.92s
1452/3508 (epoch 2.069) train_loss=2478.41878156 time/batch=51.46s
1453/3508 (epoch 2.071) train_loss=555.19436937 time/batch=6.11s
1454/3508 (epoch 2.072) train_loss=793.49799397 time/batch=9.11s
1455/3508 (epoch 2.074) train_loss=128.87142395 time/batch=1.71s
1456/3508 (epoch 2.075) train_loss=210.52673009 time/batch=2.58s
1457/3508 (epoch 2.077) train_loss=343.13558421 time/batch=4.16s
1458/3508 (epoch 2.078) train_loss=362.24935634 time/batch=4.37s
1459/3508 (epoch 2.079) train_loss=427.19660020 time/batch=4.96s
1460/3508 (epoch 2.081) train_loss=360.37362440 time/batch=4.40s
1461/3508 (epoch 2.082) train_loss=638.92953957 time/batch=7.47s
1462/3508 (epoch 2.084) train_loss=232.08279911 time/batch=2.87s
1463/3508 (epoch 2.085) train_loss=928.24257181 time/batch=10.63s
1464/3508 (epoch 2.087) train_loss=299.51547845 time/batch=3.45s
1465/3508 (epoch 2.088) train_loss=241.01269853 time/batch=2.98s
1466/3508 (epoch 2.089) train_loss=211.47511915 time/batch=2.60s
1467/3508 (epoch 2.091) train_loss=579.05904025 time/batch=6.87s
1468/3508 (epoch 2.092) train_loss=346.91442417 time/batch=4.17s
1469/3508 (epoch 2.094) train_loss=226.45187677 time/batch=2.97s
1470/3508 (epoch 2.095) train_loss=776.67140700 time/batch=8.69s
1471/3508 (epoch 2.097) train_loss=439.79082510 time/batch=5.07s
1472/3508 (epoch 2.098) train_loss=155.74432253 time/batch=1.92s
1473/3508 (epoch 2.099) train_loss=198.60804772 time/batch=2.45s
1474/3508 (epoch 2.101) train_loss=403.42567526 time/batch=4.93s
1475/3508 (epoch 2.102) train_loss=491.54290915 time/batch=5.92s
1476/3508 (epoch 2.104) train_loss=825.46049089 time/batch=9.93s
1477/3508 (epoch 2.105) train_loss=430.01679454 time/batch=4.86s
1478/3508 (epoch 2.107) train_loss=981.48564089 time/batch=11.85s
1479/3508 (epoch 2.108) train_loss=419.50729711 time/batch=4.85s
1480/3508 (epoch 2.109) train_loss=704.08270573 time/batch=8.30s
1481/3508 (epoch 2.111) train_loss=308.14593935 time/batch=3.94s
1482/3508 (epoch 2.112) train_loss=921.61412746 time/batch=12.05s
1483/3508 (epoch 2.114) train_loss=614.40508727 time/batch=7.58s
1484/3508 (epoch 2.115) train_loss=715.88240899 time/batch=8.02s
1485/3508 (epoch 2.117) train_loss=555.69521715 time/batch=6.02s
1486/3508 (epoch 2.118) train_loss=304.00441465 time/batch=3.83s
1487/3508 (epoch 2.119) train_loss=547.95714122 time/batch=6.47s
1488/3508 (epoch 2.121) train_loss=429.75829446 time/batch=5.10s
1489/3508 (epoch 2.122) train_loss=538.44166567 time/batch=6.69s
1490/3508 (epoch 2.124) train_loss=340.93866564 time/batch=4.23s
1491/3508 (epoch 2.125) train_loss=328.55538382 time/batch=4.09s
1492/3508 (epoch 2.126) train_loss=857.18417386 time/batch=10.09s
1493/3508 (epoch 2.128) train_loss=167.22526887 time/batch=2.01s
1494/3508 (epoch 2.129) train_loss=194.20773074 time/batch=2.42s
1495/3508 (epoch 2.131) train_loss=240.35846378 time/batch=3.19s
1496/3508 (epoch 2.132) train_loss=372.60166608 time/batch=4.74s
1497/3508 (epoch 2.134) train_loss=543.39140945 time/batch=6.43s
1498/3508 (epoch 2.135) train_loss=233.36359269 time/batch=2.86s
1499/3508 (epoch 2.136) train_loss=237.35498014 time/batch=3.16s
1500/3508 (epoch 2.138) train_loss=412.47360550 time/batch=4.96s
1501/3508 (epoch 2.139) train_loss=456.84501032 time/batch=5.31s
1502/3508 (epoch 2.141) train_loss=204.45833053 time/batch=2.51s
1503/3508 (epoch 2.142) train_loss=252.40472908 time/batch=3.30s
1504/3508 (epoch 2.144) train_loss=576.99518494 time/batch=6.91s
1505/3508 (epoch 2.145) train_loss=471.16012782 time/batch=5.37s
1506/3508 (epoch 2.146) train_loss=523.89650477 time/batch=6.15s
1507/3508 (epoch 2.148) train_loss=514.93205873 time/batch=6.08s
1508/3508 (epoch 2.149) train_loss=641.23886191 time/batch=7.79s
1509/3508 (epoch 2.151) train_loss=619.62900959 time/batch=7.31s
1510/3508 (epoch 2.152
