vocabulary size: 159
n tunes: 9984
n train tunes: 9472.0
n validation tunes: 512.0
2693/59200 (epoch 9.098) train_loss=175.15611950 time/batch=5.05s
2694/59200 (epoch 9.101) train_loss=91.38258763 time/batch=2.63s
2695/59200 (epoch 9.105) train_loss=281.21190810 time/batch=8.38s
2696/59200 (epoch 9.108) train_loss=243.34866913 time/batch=7.19s
2697/59200 (epoch 9.111) train_loss=527.35789568 time/batch=15.02s
2698/59200 (epoch 9.115) train_loss=288.02251982 time/batch=8.41s
2699/59200 (epoch 9.118) train_loss=322.78782997 time/batch=9.17s
Validating
    loss:	287.217784

2700/59200 (epoch 9.122) train_loss=555.24358650 time/batch=113.97s
2701/59200 (epoch 9.125) train_loss=282.64825971 time/batch=8.43s
2702/59200 (epoch 9.128) train_loss=399.75983639 time/batch=12.02s
2703/59200 (epoch 9.132) train_loss=279.61143610 time/batch=9.68s
2704/59200 (epoch 9.135) train_loss=200.70134987 time/batch=6.50s
2705/59200 (epoch 9.139) train_loss=368.13052306 time/batch=12.83s
2706/59200 (epoch 9.142) train_loss=363.11006185 time/batch=11.49s
2707/59200 (epoch 9.145) train_loss=214.12007191 time/batch=7.68s
2708/59200 (epoch 9.149) train_loss=91.42975110 time/batch=3.56s
2709/59200 (epoch 9.152) train_loss=348.05559394 time/batch=12.69s
2710/59200 (epoch 9.155) train_loss=228.05362348 time/batch=8.55s
2711/59200 (epoch 9.159) train_loss=388.86365915 time/batch=13.08s
2712/59200 (epoch 9.162) train_loss=111.04831113 time/batch=3.79s
2713/59200 (epoch 9.166) train_loss=289.55764798 time/batch=9.45s
2714/59200 (epoch 9.169) train_loss=541.32950120 time/batch=16.73s
2715/59200 (epoch 9.172) train_loss=449.69787892 time/batch=13.16s
2716/59200 (epoch 9.176) train_loss=205.63354754 time/batch=7.02s
2717/59200 (epoch 9.179) train_loss=279.47247456 time/batch=9.63s
2718/59200 (epoch 9.182) train_loss=490.83245676 time/batch=15.97s
2719/59200 (epoch 9.186) train_loss=322.92500505 time/batch=11.19s
2720/59200 (epoch 9.189) train_loss=186.07412030 time/batch=7.30s
2721/59200 (epoch 9.193) train_loss=292.59088009 time/batch=9.62s
2722/59200 (epoch 9.196) train_loss=279.89794406 time/batch=9.45s
2723/59200 (epoch 9.199) train_loss=176.95999228 time/batch=6.29s
2724/59200 (epoch 9.203) train_loss=163.96927039 time/batch=5.88s
2725/59200 (epoch 9.206) train_loss=245.59519706 time/batch=8.53s
2726/59200 (epoch 9.209) train_loss=243.48842096 time/batch=8.29s
2727/59200 (epoch 9.213) train_loss=153.73007105 time/batch=4.94s
2728/59200 (epoch 9.216) train_loss=363.50967207 time/batch=12.34s
2729/59200 (epoch 9.220) train_loss=154.66738843 time/batch=4.56s
2730/59200 (epoch 9.223) train_loss=96.55879437 time/batch=2.99s
2731/59200 (epoch 9.226) train_loss=249.41418342 time/batch=7.62s
2732/59200 (epoch 9.230) train_loss=561.63435821 time/batch=16.51s
2733/59200 (epoch 9.233) train_loss=496.05482011 time/batch=14.31s
2734/59200 (epoch 9.236) train_loss=136.68418283 time/batch=4.07s
2735/59200 (epoch 9.240) train_loss=160.54758275 time/batch=4.89s
2736/59200 (epoch 9.243) train_loss=184.81900837 time/batch=5.78s
2737/59200 (epoch 9.247) train_loss=173.61562352 time/batch=5.46s
2738/59200 (epoch 9.250) train_loss=365.61530935 time/batch=13.05s
2739/59200 (epoch 9.253) train_loss=216.37498556 time/batch=7.97s
2740/59200 (epoch 9.257) train_loss=179.08156965 time/batch=7.43s
2741/59200 (epoch 9.260) train_loss=159.79274644 time/batch=5.84s
2742/59200 (epoch 9.264) train_loss=302.62775441 time/batch=11.03s
2743/59200 (epoch 9.267) train_loss=198.24774931 time/batch=6.54s
2744/59200 (epoch 9.270) train_loss=467.65992836 time/batch=13.75s
2745/59200 (epoch 9.274) train_loss=189.56145969 time/batch=5.91s
2746/59200 (epoch 9.277) train_loss=461.49638144 time/batch=16.15s
2747/59200 (epoch 9.280) train_loss=379.74776702 time/batch=12.93s
2748/59200 (epoch 9.284) train_loss=208.86911559 time/batch=6.22s
2749/59200 (epoch 9.287) train_loss=211.72920812 time/batch=7.24s
2750/59200 (epoch 9.291) train_loss=209.79374277 time/batch=7.21s
2751/59200 (epoch 9.294) train_loss=135.76277720 time/batch=5.14s
2752/59200 (epoch 9.297) train_loss=297.70289829 time/batch=10.50s
2753/59200 (epoch 9.301) train_loss=196.46188620 time/batch=5.96s
2754/59200 (epoch 9.304) train_loss=362.28168634 time/batch=12.93s
2755/59200 (epoch 9.307) train_loss=347.24092703 time/batch=11.32s
2756/59200 (epoch 9.311) train_loss=134.55259750 time/batch=4.42s
2757/59200 (epoch 9.314) train_loss=328.97576440 time/batch=14.09s
2758/59200 (epoch 9.318) train_loss=129.44073341 time/batch=3.90s
2759/59200 (epoch 9.321) train_loss=429.41850839 time/batch=18.46s
2760/59200 (epoch 9.324) train_loss=238.46616038 time/batch=10.53s
2761/59200 (epoch 9.328) train_loss=376.00244458 time/batch=18.70s
2762/59200 (epoch 9.331) train_loss=319.85871026 time/batch=14.88s
2763/59200 (epoch 9.334) train_loss=414.20955002 time/batch=19.43s
2764/59200 (epoch 9.338) train_loss=113.73545588 time/batch=5.76s
2765/59200 (epoch 9.341) train_loss=240.86072339 time/batch=11.72s
2766/59200 (epoch 9.345) train_loss=381.90427480 time/batch=17.37s
2767/59200 (epoch 9.348) train_loss=215.64135358 time/batch=8.87s
2768/59200 (epoch 9.351) train_loss=228.52124043 time/batch=11.54s
2769/59200 (epoch 9.355) train_loss=195.06040534 time/batch=9.73s
2770/59200 (epoch 9.358) train_loss=376.47347892 time/batch=18.42s
2771/59200 (epoch 9.361) train_loss=110.14797365 time/batch=5.08s
2772/59200 (epoch 9.365) train_loss=274.12895846 time/batch=12.69s
2773/59200 (epoch 9.368) train_loss=418.86262048 time/batch=19.02s
2774/59200 (epoch 9.372) train_loss=122.01324201 time/batch=5.89s
2775/59200 (epoch 9.375) train_loss=174.29147359 time/batch=8.90s
2776/59200 (epoch 9.378) train_loss=306.65345976 time/batch=14.11s
2777/59200 (epoch 9.382) train_loss=138.19417395 time/batch=4.45s
2778/59200 (epoch 9.385) train_loss=328.95668697 time/batch=10.37s
2779/59200 (epoch 9.389) train_loss=303.63806183 time/batch=12.21s
2780/59200 (epoch 9.392) train_loss=386.24901621 time/batch=25.37s
2781/59200 (epoch 9.395) train_loss=335.72991608 time/batch=13.96s
2782/59200 (epoch 9.399) train_loss=110.07902503 time/batch=4.29s
2783/59200 (epoch 9.402) train_loss=318.54153507 time/batch=13.85s
2784/59200 (epoch 9.405) train_loss=166.34028765 time/batch=7.66s
2785/59200 (epoch 9.409) train_loss=169.90218464 time/batch=7.94s
2786/59200 (epoch 9.412) train_loss=161.31927333 time/batch=7.57s
2787/59200 (epoch 9.416) train_loss=338.88857870 time/batch=15.49s
2788/59200 (epoch 9.419) train_loss=263.59907116 time/batch=12.14s
2789/59200 (epoch 9.422) train_loss=117.52394593 time/batch=4.65s
2790/59200 (epoch 9.426) train_loss=379.88284419 time/batch=17.91s
2791/59200 (epoch 9.429) train_loss=451.07441477 time/batch=19.48s
2792/59200 (epoch 9.432) train_loss=149.62663688 time/batch=7.31s
2793/59200 (epoch 9.436) train_loss=333.95604614 time/batch=15.12s
2794/59200 (epoch 9.439) train_loss=111.48890048 time/batch=5.57s
2795/59200 (epoch 9.443) train_loss=279.06722885 time/batch=13.73s
2796/59200 (epoch 9.446) train_loss=101.45007129 time/batch=5.30s
2797/59200 (epoch 9.449) train_loss=294.11442622 time/batch=13.10s
2798/59200 (epoch 9.453) train_loss=318.51390952 time/batch=10.03s
2799/59200 (epoch 9.456) train_loss=345.26749503 time/batch=11.41s
2800/59200 (epoch 9.459) train_loss=147.71343718 time/batch=4.52s
2801/59200 (epoch 9.463) train_loss=272.68279428 time/batch=9.23s
2802/59200 (epoch 9.466) train_loss=97.66771066 time/batch=4.41s
2803/59200 (epoch 9.470) train_loss=417.66699282 time/batch=14.64s
2804/59200 (epoch 9.473) train_loss=139.68580131 time/batch=4.80s
2805/59200 (epoch 9.476) train_loss=287.69970958 time/batch=9.55s
2806/59200 (epoch 9.480) train_loss=308.12831701 time/batch=10.59s
2807/59200 (epoch 9.483) train_loss=447.04782591 time/batch=15.04s
2808/59200 (epoch 9.486) train_loss=158.38177611 time/batch=4.90s
2809/59200 (epoch 9.490) train_loss=209.05729104 time/batch=6.47s
2810/59200 (epoch 9.493) train_loss=150.85593336 time/batch=5.75s
2811/59200 (epoch 9.497) train_loss=443.28153111 time/batch=16.53s
2812/59200 (epoch 9.500) train_loss=277.62447463 time/batch=10.12s
2813/59200 (epoch 9.503) train_loss=276.09397743 time/batch=9.11s
2814/59200 (epoch 9.507) train_loss=94.80674268 time/batch=3.82s
2815/59200 (epoch 9.510) train_loss=225.53059425 time/batch=7.59s
2816/59200 (epoch 9.514) train_loss=323.92583429 time/batch=10.86s
2817/59200 (epoch 9.517) train_loss=122.30369726 time/batch=5.13s
2818/59200 (epoch 9.520) train_loss=153.72184344 time/batch=5.66s
2819/59200 (epoch 9.524) train_loss=154.61230670 time/batch=5.55s
2820/59200 (epoch 9.527) train_loss=170.29741358 time/batch=6.60s
2821/59200 (epoch 9.530) train_loss=276.21968943 time/batch=9.76s
2822/59200 (epoch 9.534) train_loss=149.94965262 time/batch=5.21s
2823/59200 (epoch 9.537) train_loss=230.64031216 time/batch=8.36s
2824/59200 (epoch 9.541) train_loss=269.96004978 time/batch=10.46s
2825/59200 (epoch 9.544) train_loss=96.45068351 time/batch=3.84s
2826/59200 (epoch 9.547) train_loss=176.21534395 time/batch=6.10s
2827/59200 (epoch 9.551) train_loss=182.32393969 time/batch=6.25s
2828/59200 (epoch 9.554) train_loss=199.35574619 time/batch=7.11s
2829/59200 (epoch 9.557) train_loss=309.07605114 time/batch=11.24s
2830/59200 (epoch 9.561) train_loss=165.94406984 time/batch=5.80s
2831/59200 (epoch 9.564) train_loss=247.13892596 time/batch=8.16s
2832/59200 (epoch 9.568) train_loss=150.11676948 time/batch=5.14s
2833/59200 (epoch 9.571) train_loss=365.99039732 time/batch=11.21s
2834/59200 (epoch 9.574) train_loss=304.08137768 time/batch=9.45s
2835/59200 (epoch 9.578) train_loss=266.13430532 time/batch=8.73s
2836/59200 (epoch 9.581) train_loss=254.08112826 time/batch=12.22s
2837/59200 (epoch 9.584) train_loss=131.75790991 time/batch=6.23s
2838/59200 (epoch 9.588) train_loss=129.21046840 time/batch=6.04s
2839/59200 (epoch 9.591) train_loss=111.07429410 time/batch=5.95s
2840/59200 (epoch 9.595) train_loss=210.62878360 time/batch=9.81s
2841/59200 (epoch 9.598) train_loss=325.52031563 time/batch=14.56s
2842/59200 (epoch 9.601) train_loss=143.76571738 time/batch=7.10s
2843/59200 (epoch 9.605) train_loss=224.21494746 time/batch=11.74s
2844/59200 (epoch 9.608) train_loss=261.41598283 time/batch=8.73s
2845/59200 (epoch 9.611) train_loss=108.99440551 time/batch=4.07s
2846/59200 (epoch 9.615) train_loss=170.28079842 time/batch=5.25s
2847/59200 (epoch 9.618) train_loss=274.62150505 time/batch=8.18s
2848/59200 (epoch 9.622) train_loss=232.19787191 time/batch=7.05s
2849/59200 (epoch 9.625) train_loss=314.57807114 time/batch=9.24s
Validating
    loss:	290.097265

2850/59200 (epoch 9.628) train_loss=248.87083213 time/batch=133.26s
2851/59200 (epoch 9.632) train_loss=165.72821076 time/batch=5.13s
2852/59200 (epoch 9.635) train_loss=324.83761816 time/batch=9.99s
2853/59200 (epoch 9.639) train_loss=407.79740079 time/batch=12.79s
2854/59200 (epoch 9.642) train_loss=200.46300645 time/batch=7.35s
2855/59200 (epoch 9.645) train_loss=225.35545770 time/batch=8.15s
2856/59200 (epoch 9.649) train_loss=230.23119045 time/batch=7.34s
2857/59200 (epoch 9.652) train_loss=260.85758997 time/batch=7.95s
2858/59200 (epoch 9.655) train_loss=220.43016122 time/batch=6.70s
2859/59200 (epoch 9.659) train_loss=245.59049768 time/batch=7.64s
2860/59200 (epoch 9.662) train_loss=235.24897680 time/batch=7.08s
2861/59200 (epoch 9.666) train_loss=330.50715585 time/batch=9.69s
2862/59200 (epoch 9.669) train_loss=264.53947956 time/batch=7.79s
2863/59200 (epoch 9.672) train_loss=188.21263878 time/batch=5.91s
2864/59200 (epoch 9.676) train_loss=443.29258557 time/batch=15.59s
2865/59200 (epoch 9.679) train_loss=199.83155844 time/batch=7.45s
2866/59200 (epoch 9.682) train_loss=172.50293000 time/batch=6.35s
2867/59200 (epoch 9.686) train_loss=189.44855077 time/batch=6.89s
2868/59200 (epoch 9.689) train_loss=330.03586900 time/batch=11.83s
2869/59200 (epoch 9.693) train_loss=208.07888364 time/batch=7.24s
2870/59200 (epoch 9.696) train_loss=382.84002215 time/batch=13.49s
2871/59200 (epoch 9.699) train_loss=168.67890401 time/batch=6.49s
2872/59200 (epoch 9.703) train_loss=139.06488640 time/batch=5.08s
2873/59200 (epoch 9.706) train_loss=262.50287654 time/batch=7.87s
2874/59200 (epoch 9.709) train_loss=283.14499713 time/batch=8.57s
2875/59200 (epoch 9.713) train_loss=202.76616203 time/batch=6.21s
2876/59200 (epoch 9.716) train_loss=172.17338645 time/batch=5.55s
2877/59200 (epoch 9.720) train_loss=126.83834769 time/batch=4.11s
2878/59200 (epoch 9.723) train_loss=150.77635145 time/batch=4.50s
2879/59200 (epoch 9.726) train_loss=204.61316110 time/batch=6.34s
2880/59200 (epoch 9.730) train_loss=234.09798504 time/batch=7.40s
2881/59200 (epoch 9.733) train_loss=218.14160323 time/batch=6.63s
2882/59200 (epoch 9.736) train_loss=143.99413761 time/batch=4.92s
2883/59200 (epoch 9.740) train_loss=291.69041431 time/batch=8.64s
2884/59200 (epoch 9.743) train_loss=194.68072755 time/batch=6.26s
2885/59200 (epoch 9.747) train_loss=269.78530359 time/batch=8.11s
2886/59200 (epoch 9.750) train_loss=130.60003405 time/batch=4.24s
2887/59200 (epoch 9.753) train_loss=226.41425731 time/batch=6.63s
2888/59200 (epoch 9.757) train_loss=309.14008856 time/batch=10.48s
2889/59200 (epoch 9.760) train_loss=203.16607767 time/batch=6.71s
2890/59200 (epoch 9.764) train_loss=233.63910752 time/batch=7.74s
2891/59200 (epoch 9.767) train_loss=297.00212908 time/batch=9.85s
2892/59200 (epoch 9.770) train_loss=263.02427459 time/batch=8.18s
2893/59200 (epoch 9.774) train_loss=281.53289556 time/batch=9.12s
2894/59200 (epoch 9.777) train_loss=234.72468275 time/batch=7.06s
2895/59200 (epoch 9.780) train_loss=234.28110405 time/batch=7.63s
2896/59200 (epoch 9.784) train_loss=181.37149554 time/batch=5.94s
2897/59200 (epoch 9.787) train_loss=153.02059305 time/batch=4.81s
2898/59200 (epoch 9.791) train_loss=262.98231716 time/batch=8.20s
2899/59200 (epoch 9.794) train_loss=230.44285396 time/batch=7.57s
2900/59200 (epoch 9.797) train_loss=293.43132437 time/batch=9.73s
2901/59200 (epoch 9.801) train_loss=162.27475299 time/batch=5.32s
2902/59200 (epoch 9.804) train_loss=305.78101200 time/batch=9.83s
2903/59200 (epoch 9.807) train_loss=348.71060142 time/batch=11.15s
2904/59200 (epoch 9.811) train_loss=220.41349199 time/batch=8.18s
2905/59200 (epoch 9.814) train_loss=255.96636753 time/batch=11.20s
2906/59200 (epoch 9.818) train_loss=247.58534219 time/batch=8.40s
2907/59200 (epoch 9.821) train_loss=184.91087875 time/batch=8.30s
2908/59200 (epoch 9.824) train_loss=156.08726123 time/batch=8.15s
2909/59200 (epoch 9.828) train_loss=145.50440129 time/batch=7.42s
2910/59200 (epoch 9.831) train_loss=336.92541957 time/batch=15.86s
2911/59200 (epoch 9.834) train_loss=234.06093637 time/batch=11.10s
2912/59200 (epoch 9.838) train_loss=290.79646233 time/batch=12.98s
2913/59200 (epoch 9.841) train_loss=225.19079320 time/batch=10.49s
2914/59200 (epoch 9.845) train_loss=182.36412052 time/batch=8.42s
2915/59200 (epoch 9.848) train_loss=222.00292135 time/batch=9.63s
2916/59200 (epoch 9.851) train_loss=162.48107419 time/batch=8.83s
2917/59200 (epoch 9.855) train_loss=351.85708564 time/batch=17.07s
2918/59200 (epoch 9.858) train_loss=249.37800285 time/batch=12.86s
2919/59200 (epoch 9.861) train_loss=276.83443530 time/batch=14.63s
2920/59200 (epoch 9.865) train_loss=267.60277283 time/batch=10.44s
2921/59200 (epoch 9.868) train_loss=246.53195443 time/batch=11.24s
2922/59200 (epoch 9.872) train_loss=270.11410058 time/batch=8.33s
2923/59200 (epoch 9.875) train_loss=216.19849203 time/batch=6.70s
2924/59200 (epoch 9.878) train_loss=219.10585255 time/batch=6.82s
2925/59200 (epoch 9.882) train_loss=233.56430590 time/batch=6.89s
2926/59200 (epoch 9.885) train_loss=280.28247015 time/batch=8.29s
2927/59200 (epoch 9.889) train_loss=183.11334713 time/batch=5.79s
2928/59200 (epoch 9.892) train_loss=199.12019801 time/batch=6.17s
2929/59200 (epoch 9.895) train_loss=286.42679088 time/batch=10.18s
2930/59200 (epoch 9.899) train_loss=145.42910830 time/batch=6.58s
2931/59200 (epoch 9.902) train_loss=205.59369174 time/batch=6.67s
2932/59200 (epoch 9.905) train_loss=192.30952727 time/batch=6.14s
2933/59200 (epoch 9.909) train_loss=217.39047215 time/batch=6.94s
2934/59200 (epoch 9.912) train_loss=259.80556892 time/batch=7.94s
2935/59200 (epoch 9.916) train_loss=270.40728471 time/batch=8.21s
2936/59200 (epoch 9.919) train_loss=304.84037563 time/batch=9.22s
2937/59200 (epoch 9.922) train_loss=265.03600617 time/batch=8.25s
2938/59200 (epoch 9.926) train_loss=277.73643296 time/batch=8.38s
2939/59200 (epoch 9.929) train_loss=191.64734993 time/batch=6.05s
2940/59200 (epoch 9.932) train_loss=275.39604002 time/batch=8.27s
2941/59200 (epoch 9.936) train_loss=263.17171934 time/batch=8.38s
2942/59200 (epoch 9.939) train_loss=309.60483094 time/batch=9.89s
2943/59200 (epoch 9.943) train_loss=229.06549091 time/batch=7.67s
2944/59200 (epoch 9.946) train_loss=185.16507243 time/batch=6.33s
2945/59200 (epoch 9.949) train_loss=202.70035175 time/batch=6.21s
2946/59200 (epoch 9.953) train_loss=262.40148958 time/batch=8.27s
2947/59200 (epoch 9.956) train_loss=246.22372610 time/batch=7.93s
2948/59200 (epoch 9.959) train_loss=302.54871276 time/batch=9.27s
2949/59200 (epoch 9.963) train_loss=215.40747786 time/batch=6.82s
2950/59200 (epoch 9.966) train_loss=215.16576775 time/batch=6.74s
2951/59200 (epoch 9.970) train_loss=254.58993624 time/batch=7.76s
2952/59200 (epoch 9.973) train_loss=346.23154728 time/batch=10.87s
2953/59200 (epoch 9.976) train_loss=210.93682635 time/batch=6.26s
2954/59200 (epoch 9.980) train_loss=276.91695349 time/batch=8.46s
2955/59200 (epoch 9.983) train_loss=203.01046913 time/batch=6.31s
2956/59200 (epoch 9.986) train_loss=252.38991596 time/batch=9.20s
2957/59200 (epoch 9.990) train_loss=193.54352960 time/batch=6.17s
2958/59200 (epoch 9.993) train_loss=231.06680419 time/batch=7.75s
2959/59200 (epoch 9.997) train_loss=196.40002732 time/batch=6.93s
2960/59200 (epoch 10.000) train_loss=189.24554581 time/batch=6.88s
setting learning rate to 0.0007837
  saved to metadata/configSample-DutchIrishNobars-20250119-120858.pkl
2961/59200 (epoch 10.003) train_loss=180.77801594 time/batch=6.47s
2962/59200 (epoch 10.007) train_loss=586.00636207 time/batch=17.13s
2963/59200 (epoch 10.010) train_loss=692.45989492 time/batch=20.28s
2964/59200 (epoch 10.014) train_loss=177.89936002 time/batch=5.81s
2965/59200 (epoch 10.017) train_loss=772.44977964 time/batch=23.66s
2966/59200 (epoch 10.020) train_loss=337.52909455 time/batch=10.72s
2967/59200 (epoch 10.024) train_loss=231.64156638 time/batch=7.53s
2968/59200 (epoch 10.027) train_loss=359.33718317 time/batch=11.36s
2969/59200 (epoch 10.030) train_loss=676.82650322 time/batch=23.51s
2970/59200 (epoch 10.034) train_loss=1001.96782489 time/batch=32.86s
2971/59200 (epoch 10.037) train_loss=192.64350252 time/batch=6.32s
2972/59200 (epoch 10.041) train_loss=130.17868630 time/batch=4.30s
2973/59200 (epoch 10.044) train_loss=411.14339849 time/batch=12.52s
2974/59200 (epoch 10.047) train_loss=248.93147634 time/batch=8.96s
2975/59200 (epoch 10.051) train_loss=276.08800277 time/batch=9.63s
2976/59200 (epoch 10.054) train_loss=560.62752962 time/batch=18.24s
2977/59200 (epoch 10.057) train_loss=590.21995915 time/batch=16.79s
2978/59200 (epoch 10.061) train_loss=612.87553922 time/batch=20.80s
2979/59200 (epoch 10.064) train_loss=240.64564589 time/batch=7.17s
2980/59200 (epoch 10.068) train_loss=139.06199734 time/batch=4.24s
2981/59200 (epoch 10.071) train_loss=269.89343495 time/batch=8.30s
2982/59200 (epoch 10.074) train_loss=151.09306380 time/batch=4.89s
2983/59200 (epoch 10.078) train_loss=847.78413734 time/batch=25.16s
2984/59200 (epoch 10.081) train_loss=304.37177004 time/batch=9.02s
2985/59200 (epoch 10.084) train_loss=509.35433160 time/batch=15.21s
2986/59200 (epoch 10.088) train_loss=527.24983313 time/batch=17.19s
2987/59200 (epoch 10.091) train_loss=138.03863476 time/batch=4.58s
2988/59200 (epoch 10.095) train_loss=401.60830619 time/batch=13.44s
2989/59200 (epoch 10.098) train_loss=415.06024415 time/batch=13.73s
2990/59200 (epoch 10.101) train_loss=91.37992037 time/batch=2.73s
2991/59200 (epoch 10.105) train_loss=704.90919996 time/batch=23.88s
2992/59200 (epoch 10.108) train_loss=534.65694535 time/batch=15.56s
2993/59200 (epoch 10.111) train_loss=257.11074362 time/batch=7.57s
2994/59200 (epoch 10.115) train_loss=476.36646114 time/batch=13.93s
2995/59200 (epoch 10.118) train_loss=124.51689642 time/batch=3.91s
2996/59200 (epoch 10.122) train_loss=1379.01663072 time/batch=44.18s
2997/59200 (epoch 10.125) train_loss=267.05766952 time/batch=7.81s
2998/59200 (epoch 10.128) train_loss=325.96424410 time/batch=9.87s
2999/59200 (epoch 10.132) train_loss=116.20396193 time/batch=3.71s
Validating
    loss:	280.210017

3000/59200 (epoch 10.135) train_loss=386.03911292 time/batch=119.35s
3001/59200 (epoch 10.139) train_loss=240.99475683 time/batch=7.40s
3002/59200 (epoch 10.142) train_loss=122.31594698 time/batch=3.74s
3003/59200 (epoch 10.145) train_loss=323.66071505 time/batch=9.94s
3004/59200 (epoch 10.149) train_loss=96.56607328 time/batch=3.27s
3005/59200 (epoch 10.152) train_loss=240.43705876 time/batch=7.32s
3006/59200 (epoch 10.155) train_loss=839.46329728 time/batch=53.13s
3007/59200 (epoch 10.159) train_loss=722.37282717 time/batch=56.55s
3008/59200 (epoch 10.162) train_loss=95.74441703 time/batch=2.89s
3009/59200 (epoch 10.166) train_loss=152.86406262 time/batch=4.80s
3010/59200 (epoch 10.169) train_loss=354.20287150 time/batch=11.25s
3011/59200 (epoch 10.172) train_loss=247.69671614 time/batch=7.66s
3012/59200 (epoch 10.176) train_loss=229.60449647 time/batch=7.51s
3013/59200 (epoch 10.179) train_loss=228.38446068 time/batch=7.30s
3014/59200 (epoch 10.182) train_loss=294.42442447 time/batch=9.02s
3015/59200 (epoch 10.186) train_loss=323.33485123 time/batch=11.04s
3016/59200 (epoch 10.189) train_loss=200.26239035 time/batch=6.20s
3017/59200 (epoch 10.193) train_loss=463.50819431 time/batch=13.55s
3018/59200 (epoch 10.196) train_loss=449.26781882 time/batch=13.40s
3019/59200 (epoch 10.199) train_loss=90.36746437 time/batch=2.92s
3020/59200 (epoch 10.203) train_loss=173.44238116 time/batch=5.60s
3021/59200 (epoch 10.206) train_loss=289.49610244 time/batch=8.72s
3022/59200 (epoch 10.209) train_loss=203.94846827 time/batch=6.35s
3023/59200 (epoch 10.213) train_loss=175.22192772 time/batch=5.49s
3024/59200 (epoch 10.216) train_loss=195.02745447 time/batch=6.27s
3025/59200 (epoch 10.220) train_loss=160.42089563 time/batch=5.75s
3026/59200 (epoch 10.223) train_loss=275.01399822 time/batch=8.46s
3027/59200 (epoch 10.226) train_loss=224.63236633 time/batch=6.94s
3028/59200 (epoch 10.230) train_loss=303.81323148 time/batch=9.28s
3029/59200 (epoch 10.233) train_loss=177.49275148 time/batch=5.48s
3030/59200 (epoch 10.236) train_loss=186.69686108 time/batch=5.67s
3031/59200 (epoch 10.240) train_loss=312.46418522 time/batch=8.98s
3032/59200 (epoch 10.243) train_loss=165.71210397 time/batch=5.22s
3033/59200 (epoch 10.247) train_loss=668.22971001 time/batch=61.12s
3034/59200 (epoch 10.250) train_loss=717.07936929 time/batch=67.71s
3035/59200 (epoch 10.253) train_loss=185.19703067 time/batch=5.91s
3036/59200 (epoch 10.257) train_loss=318.54473270 time/batch=9.59s
3037/59200 (epoch 10.260) train_loss=315.59120647 time/batch=9.08s
3038/59200 (epoch 10.264) train_loss=298.74928165 time/batch=8.78s
3039/59200 (epoch 10.267) train_loss=223.54725017 time/batch=6.99s
3040/59200 (epoch 10.270) train_loss=95.05026348 time/batch=3.16s
3041/59200 (epoch 10.274) train_loss=389.29524484 time/batch=11.60s
3042/59200 (epoch 10.277) train_loss=309.91096766 time/batch=9.34s
3043/59200 (epoch 10.280) train_loss=445.05936678 time/batch=12.75s
3044/59200 (epoch 10.284) train_loss=273.41877720 time/batch=8.28s
3045/59200 (epoch 10.287) train_loss=457.61577759 time/batch=13.20s
3046/59200 (epoch 10.291) train_loss=227.41285358 time/batch=7.10s
3047/59200 (epoch 10.294) train_loss=361.56896787 time/batch=10.92s
3048/59200 (epoch 10.297) train_loss=351.40047953 time/batch=10.71s
3049/59200 (epoch 10.301) train_loss=267.45963811 time/batch=7.77s
3050/59200 (epoch 10.304) train_loss=327.75283462 time/batch=9.36s
3051/59200 (epoch 10.307) train_loss=165.15087876 time/batch=5.20s
3052/59200 (epoch 10.311) train_loss=235.25868032 time/batch=7.17s
3053/59200 (epoch 10.314) train_loss=129.23212034 time/batch=3.92s
3054/59200 (epoch 10.318) train_loss=183.81625833 time/batch=5.92s
3055/59200 (epoch 10.321) train_loss=201.28998387 time/batch=6.16s
3056/59200 (epoch 10.324) train_loss=234.77846644 time/batch=6.87s
3057/59200 (epoch 10.328) train_loss=388.60781058 time/batch=11.48s
3058/59200 (epoch 10.331) train_loss=161.21084928 time/batch=4.75s
3059/59200 (epoch 10.334) train_loss=376.70650493 time/batch=11.69s
3060/59200 (epoch 10.338) train_loss=128.12254584 time/batch=3.81s
3061/59200 (epoch 10.341) train_loss=149.01068084 time/batch=4.60s
3062/59200 (epoch 10.345) train_loss=291.54247305 time/batch=8.70s
3063/59200 (epoch 10.348) train_loss=322.08945285 time/batch=9.49s
3064/59200 (epoch 10.351) train_loss=160.95348958 time/batch=4.73s
3065/59200 (epoch 10.355) train_loss=416.62456062 time/batch=12.62s
3066/59200 (epoch 10.358) train_loss=260.18186982 time/batch=7.92s
3067/59200 (epoch 10.361) train_loss=226.20570577 time/batch=6.74s
3068/59200 (epoch 10.365) train_loss=299.72906245 time/batch=8.93s
3069/59200 (epoch 10.368) train_loss=434.06903293 time/batch=12.85s
3070/59200 (epoch 10.372) train_loss=112.18296412 time/batch=3.51s
3071/59200 (epoch 10.375) train_loss=268.39389579 time/batch=7.90s
3072/59200 (epoch 10.378) train_loss=160.98926208 time/batch=4.91s
3073/59200 (epoch 10.382) train_loss=197.89297463 time/batch=6.11s
3074/59200 (epoch 10.385) train_loss=236.25042314 time/batch=7.32s
3075/59200 (epoch 10.389) train_loss=189.85266976 time/batch=5.78s
3076/59200 (epoch 10.392) train_loss=319.56284047 time/batch=9.13s
3077/59200 (epoch 10.395) train_loss=100.50887925 time/batch=3.14s
